"";"RMSE";"Rsquared";"Resample";"n_vars"
"164";1964,22088930999;0,00133856524368321;"Fold4.Rep033";1
"165";3000,10126349349;6,63211205933472e-06;"Fold5.Rep033";1
"166";2141,08073104555;0,00164454599473957;"Fold1.Rep034";1
"167";3056,29331502217;2,70221947207268e-05;"Fold2.Rep034";1
"168";1188,06142868136;0,00229287800552991;"Fold3.Rep034";1
"169";3545,30449682064;0,000265056008516449;"Fold4.Rep034";1
"170";1065,20890205902;0,00161441303566472;"Fold5.Rep034";1
"171";1099,10147341724;0,000833928463556568;"Fold1.Rep035";1
"172";3015,10569343871;0,000435180788854224;"Fold2.Rep035";1
"173";3118,503922048;1,2969674712704e-06;"Fold3.Rep035";1
"174";1308,89318915648;0,00395776712696103;"Fold4.Rep035";1
"175";2700,19904908796;0,000316569699805467;"Fold5.Rep035";1
"176";3964,23309739666;0,000320482507384731;"Fold1.Rep036";1
"177";1208,7612033141;0,0024872778095888;"Fold2.Rep036";1
"178";2926,00801345613;0,000511079908720028;"Fold3.Rep036";1
"179";1400,37360427116;0,000122927900569758;"Fold4.Rep036";1
"180";1158,42170707172;0,00161759029350653;"Fold5.Rep036";1
"181";2080,79781094295;6,5148812662431e-06;"Fold1.Rep037";1
"182";1268,28030447513;0,0015672334404124;"Fold2.Rep037";1
"183";3627,61747422353;0,000314511333390552;"Fold3.Rep037";1
"184";2951,98596849089;0,000638468138482556;"Fold4.Rep037";1
"185";1104,79403916818;0,00161793739332323;"Fold5.Rep037";1
"186";1160,170006719;0,00130574152258708;"Fold1.Rep038";1
"187";2307,4420922304;0,000866286718724588;"Fold2.Rep038";1
"188";3507,9824593323;2,74578389560799e-06;"Fold3.Rep038";1
"189";2903,73327940794;0,000722287209813006;"Fold4.Rep038";1
"190";1273,28032711205;0,00125279986996068;"Fold5.Rep038";1
"191";1240,49261961427;0,00188534159902436;"Fold1.Rep039";1
"192";2171,74482950617;0,000272264566889924;"Fold2.Rep039";1
"193";2040,4624492636;0,00154783564585818;"Fold3.Rep039";1
"194";4150,3949013161;1,72432711654575e-07;"Fold4.Rep039";1
"195";1176,94650633935;0,00262475995384812;"Fold5.Rep039";1
"196";1143,07908327468;0,00130090902021376;"Fold1.Rep040";1
"197";2934,29585307977;0,000341397286450337;"Fold2.Rep040";1
"198";3613,16302045155;0,000539079942220317;"Fold3.Rep040";1
"199";1223,75871581406;0,00254015301316021;"Fold4.Rep040";1
"200";2133,97409163113;3,30905663948875e-05;"Fold5.Rep040";1
"201";2989,22567494509;0,000671588495499576;"Fold1.Rep041";1
"202";3167,75774226501;4,4126698006558e-07;"Fold2.Rep041";1
"203";1167,45346717754;0,00125178725373515;"Fold3.Rep041";1
"204";1915,97949864311;0,000677138689592761;"Fold4.Rep041";1
"205";2240,62261948594;0,000762601899623569;"Fold5.Rep041";1
"206";2407,99260518763;1,30885419825957e-05;"Fold1.Rep042";1
"207";3027,87760334514;0,000276289244595685;"Fold2.Rep042";1
"208";2972,76105114706;0,000247384386596881;"Fold3.Rep042";1
"209";1243,13201265055;0,00215177343576155;"Fold4.Rep042";1
"210";1918,39633054742;0,00134308113237087;"Fold5.Rep042";1
"211";1488,2684820461;0,000107911033729624;"Fold1.Rep043";1
"212";2225,83497589408;0,00060756105595507;"Fold2.Rep043";1
"213";2915,80783914673;0,00040908671403736;"Fold3.Rep043";1
"214";3461,21032060616;0,000343329709971709;"Fold4.Rep043";1
"215";1174,65986242619;0,00277219766026013;"Fold5.Rep043";1
"216";2138,47076894643;0,000492322069590452;"Fold1.Rep044";1
"217";1267,01494432841;0,00157986833797714;"Fold2.Rep044";1
"218";2952,37389453019;0,000923476302050769;"Fold3.Rep044";1
"219";2133,38775658341;0,000146468122247939;"Fold4.Rep044";1
"220";3095,47472926729;0,000508771482285009;"Fold5.Rep044";1
"221";2990,27904686346;0,000661618004627339;"Fold1.Rep045";1
"222";1196,04005937206;0,0028241150165014;"Fold2.Rep045";1
"223";3423,48185950265;0,000562383298194543;"Fold3.Rep045";1
"224";1357,0852676769;0,000918391114223346;"Fold4.Rep045";1
"225";2256,56923279589;0,000455844629547652;"Fold5.Rep045";1
"226";3045,54899737166;0,000410184334384148;"Fold1.Rep046";1
"227";1380,76776175901;0,00168624859071257;"Fold2.Rep046";1
"228";2288,78888242747;5,21780084077032e-05;"Fold3.Rep046";1
"229";3315,56384349313;0,000359329151969999;"Fold4.Rep046";1
"230";1268,79843398957;0,00228943992352818;"Fold5.Rep046";1
"231";4469,18124864965;0,000198001023974014;"Fold1.Rep047";1
"232";1992,83350862383;0,00109274767298663;"Fold2.Rep047";1
"233";1136,52651379891;0,00189919171462342;"Fold3.Rep047";1
"234";1289,08474278274;0,00289050087539081;"Fold4.Rep047";1
"235";1457,05774243477;0,000210040923787605;"Fold5.Rep047";1
"236";1146,5375086144;0,00277234352493901;"Fold1.Rep048";1
"237";1975,82462890183;0,000562643007345898;"Fold2.Rep048";1
"238";2928,94086134424;0,000551655645977933;"Fold3.Rep048";1
"239";3590,2063768194;0,000407956693939403;"Fold4.Rep048";1
"240";1533,01054711434;0,0001399143202926;"Fold5.Rep048";1
"241";1309,4925257717;6,27310675482165e-05;"Fold1.Rep049";1
"242";1360,56442171673;0,00101857409102483;"Fold2.Rep049";1
"243";3362,08832326595;0,000361295176151909;"Fold3.Rep049";1
"244";3071,95679602014;0,000713266776537082;"Fold4.Rep049";1
"245";2172,46157168928;0,000563451110011014;"Fold5.Rep049";1
"246";1145,02290348888;0,00194894842969071;"Fold1.Rep050";1
"247";4072,9950502299;0,000231935608116272;"Fold2.Rep050";1
"248";1388,06480924552;0,00241158873643174;"Fold3.Rep050";1
"249";2709,62510037972;0,00058138840519608;"Fold4.Rep050";1
"250";1365,15303693021;0,000254485844671644;"Fold5.Rep050";1
"251";1209,00734819957;0,00223182762058197;"Fold1.Rep051";1
"252";3045,65895378403;0,000303684851209199;"Fold2.Rep051";1
"253";1102,6349041155;0,00219412589686385;"Fold3.Rep051";1
"254";2301,54525221464;0,000641707618047996;"Fold4.Rep051";1
