"";"RMSE";"Rsquared";"Resample";"n_vars"
"257";1110,25341296407;0,0115156067654353;"Fold2.Rep07";4
"258";1165,61449099321;0,0116841520318404;"Fold3.Rep07";4
"259";3185,86215196497;0,000169092397648129;"Fold4.Rep07";4
"260";1331,20526092554;0,0104609713416958;"Fold5.Rep07";4
"261";1360,01944819215;0,0136934655983679;"Fold1.Rep08";4
"262";2146,39109356395;0,00287805503719131;"Fold2.Rep08";4
"263";2950,83647445449;0,0120107597999242;"Fold3.Rep08";4
"264";3048,15153202788;2,35941095075796e-05;"Fold4.Rep08";4
"265";2121,95573381933;0,0023196520753695;"Fold5.Rep08";4
"266";2103,57398560258;0,00454034361003829;"Fold1.Rep09";4
"267";2912,86228072247;0,00800374706918705;"Fold2.Rep09";4
"268";2207,38366731905;0,00280939156185485;"Fold3.Rep09";4
"269";3069,43734903253;7,75238865685222e-07;"Fold4.Rep09";4
"270";1336,90526975068;0,0042496766770647;"Fold5.Rep09";4
"271";1127,48021590886;0,012229792701431;"Fold1.Rep10";4
"272";2186,46963375081;0,00277477811115512;"Fold2.Rep10";4
"273";3032,79562831523;0,00559602887156814;"Fold3.Rep10";4
"274";3441,89680437772;1,96335256693819e-05;"Fold4.Rep10";4
"275";1369,89599056369;0,00672473177612422;"Fold5.Rep10";4
"276";2309,15294423411;0,00214854176111726;"Fold1.Rep11";4
"277";1272,49453147169;0,00879341340643485;"Fold2.Rep11";4
"278";1961,1478699352;0,00394139464575101;"Fold3.Rep11";4
"279";2951,66108154971;0,00964537394713979;"Fold4.Rep11";4
"280";3077,67548448727;2,01936231536212e-06;"Fold5.Rep11";4
"281";1917,50558110097;0,00611837110794614;"Fold1.Rep12";4
"282";2950,51835621592;0,0143820395228625;"Fold2.Rep12";4
"283";1123,36609309785;0,00788347981043752;"Fold3.Rep12";4
"284";3076,50885637251;7,07691794698817e-06;"Fold4.Rep12";4
"285";2419,51473584675;0,00169038897422562;"Fold5.Rep12";4
"286";1211,82333767578;0,0126591323908936;"Fold1.Rep13";4
"287";2949,09513859858;0,0126270623816494;"Fold2.Rep13";4
"288";1215,89111058507;0,0126312602317754;"Fold3.Rep13";4
"289";2797,69137606877;0,000593208767900273;"Fold4.Rep13";4
"290";3081,28827520692;0,000142073229828086;"Fold5.Rep13";4
"291";1390,65626716175;0,00414958690856377;"Fold1.Rep14";4
"292";2933,75905339106;0,0167203585932802;"Fold2.Rep14";4
"293";3460,35365737554;8,08197002660082e-05;"Fold3.Rep14";4
"294";1240,07101683657;0,01393502988045;"Fold4.Rep14";4
"295";2211,37177000406;0,00320871820458714;"Fold5.Rep14";4
"296";3912,48572995748;2,54881530572368e-05;"Fold1.Rep15";4
"297";1185,55294793748;0,013443544635209;"Fold2.Rep15";4
"298";1148,9391508046;0,0104822790323238;"Fold3.Rep15";4
"299";3045,21256025282;0,00978085556833973;"Fold4.Rep15";4
"300";1284,30472540794;0,0162125776233919;"Fold5.Rep15";4
"301";1128,21883106815;0,00352383951336883;"Fold1.Rep01";5
"302";3128,04244957203;0,000618458163916387;"Fold2.Rep01";5
"303";2067,83408358269;0,00332360776775951;"Fold3.Rep01";5
"304";3485,26495721958;0,019193886771007;"Fold4.Rep01";5
"305";1202,60431761293;0,0103931957285772;"Fold5.Rep01";5
"306";3060,8391871097;0,000708355146511479;"Fold1.Rep02";5
"307";1887,81314813793;0,00207154917966112;"Fold2.Rep02";5
"308";1245,36350296171;0,00633551211671146;"Fold3.Rep02";5
"309";1234,9317523313;0,00797617393471749;"Fold4.Rep02";5
"310";3598,1898110498;0,0121279981415945;"Fold5.Rep02";5
"311";1248,71408169509;0,0125513724986582;"Fold1.Rep03";5
"312";1341,67046448669;0,00577592992357074;"Fold2.Rep03";5
"313";1336,28317696551;0,0055140799894698;"Fold3.Rep03";5
"314";3446,67333612458;0,0160528734491135;"Fold4.Rep03";5
"315";3449,71991812776;0,00031947460189257;"Fold5.Rep03";5
"316";2116,15884764742;0,00617924150477721;"Fold1.Rep04";5
"317";4083,31369207163;0,0052107525143182;"Fold2.Rep04";5
"318";1467,78156460891;0,00885360939270694;"Fold3.Rep04";5
"319";1411,24816991948;0,00417862798001525;"Fold4.Rep04";5
"320";1905,44673977479;0,00251590878330757;"Fold5.Rep04";5
"321";4112,44371393802;0,00373438156657951;"Fold1.Rep05";5
"322";1143,63494245592;0,0104133024955718;"Fold2.Rep05";5
"323";1970,72158481273;0,00570594038169125;"Fold3.Rep05";5
"324";1278,69026193652;0,00182316081766608;"Fold4.Rep05";5
"325";2283,0783554368;0,00433536017886607;"Fold5.Rep05";5
"326";1367,44633283407;0,00373602305475667;"Fold1.Rep06";5
"327";1176,70461776533;0,0106113440741327;"Fold2.Rep06";5
"328";1179,20204161828;0,0129539149044901;"Fold3.Rep06";5
"329";4481,25311666278;0,00291297061736178;"Fold4.Rep06";5
"330";2057,48590756078;0,00217180640013589;"Fold5.Rep06";5
"331";1120,97142431078;0,00984667027946174;"Fold1.Rep07";5
"332";3513,143462534;0,0127611823021463;"Fold2.Rep07";5
"333";3067,30676392734;0,000293200539073537;"Fold3.Rep07";5
"334";1930,98067421184;0,00275701618140098;"Fold4.Rep07";5
"335";1484,21833366132;0,00543079821013646;"Fold5.Rep07";5
"336";2195,07647947119;0,00286083861579325;"Fold1.Rep08";5
"337";1566,41822691595;0,00189110179674438;"Fold2.Rep08";5
"338";4055,50212156173;0,00277388079640696;"Fold3.Rep08";5
"339";1160,44509262024;0,0119720717718704;"Fold4.Rep08";5
"340";1972,50917664623;0,00577210002365828;"Fold5.Rep08";5
"341";2130,62732024211;0,00542760804199546;"Fold1.Rep09";5
"342";1117,74338314535;0,00641185237243204;"Fold2.Rep09";5
"343";3087,37195427817;0,000261379677212809;"Fold3.Rep09";5
"344";3339,17307673037;0,0109234842131207;"Fold4.Rep09";5
"345";1572,02597848492;0,00593171286358444;"Fold5.Rep09";5
"346";2097,51312422181;0,00215331960612811;"Fold1.Rep10";5
"347";1188,55940580824;0,00490370050011141;"Fold2.Rep10";5
"348";1113,71782636735;0,00964913232414221;"Fold3.Rep10";5
"349";2957,98930741935;0,0220387148931959;"Fold4.Rep10";5
"350";3624,05399480039;0,000503689021768286;"Fold5.Rep10";5
"351";1192,2487352046;0,00504664666287928;"Fold1.Rep11";5
"352";2983,34089040801;0,0118623188896868;"Fold2.Rep11";5
"353";1083,48209179203;0,0071773191045025;"Fold3.Rep11";5
"354";3128,88254739562;0,000329656851937168;"Fold4.Rep11";5
"355";2773,32589856656;0,00207345061665333;"Fold5.Rep11";5
"356";1393,74623840003;0,00210229218258832;"Fold1.Rep12";5
"357";2905,16223714921;0,0204380858333764;"Fold2.Rep12";5
"358";3462,26051957276;0,000299393241157686;"Fold3.Rep12";5
"359";2141,91901779514;0,00929965592104816;"Fold4.Rep12";5
"360";1411,15590651992;0,00113562207363732;"Fold5.Rep12";5
"361";1172,07639449114;0,00747276263353498;"Fold1.Rep13";5
"362";1220,37038024987;0,00520230432816255;"Fold2.Rep13";5
"363";1313,76075198639;0,0076626837812546;"Fold3.Rep13";5
"364";1274,19031382662;0,0119948822691353;"Fold4.Rep13";5
"365";4768,45685222265;0,00334559753028916;"Fold5.Rep13";5
"366";3069,410875621;7,71648059959273e-06;"Fold1.Rep14";5
"367";2157,46540728024;0,00548395720556672;"Fold2.Rep14";5
"368";3024,8653852705;0,0119116579018858;"Fold3.Rep14";5
"369";2094,96527112987;0,00113032800340372;"Fold4.Rep14";5
"370";1156,0599851898;0,0191078484999285;"Fold5.Rep14";5
"371";2058,25424369717;0,00421198984906235;"Fold1.Rep15";5
"372";3188,99611330285;0,000224665908443714;"Fold2.Rep15";5
"373";3468,28283112247;0,0175952649902807;"Fold3.Rep15";5
"374";1091,96784805994;0,00482588030937516;"Fold4.Rep15";5
"375";1147,04227416758;0,00859703528001087;"Fold5.Rep15";5
"376";2210,50523917145;0,00575477153104902;"Fold1.Rep01";6
"377";2002,85429554285;0,00316555105245383;"Fold2.Rep01";6
"378";1287,55945073724;0,017064998403954;"Fold3.Rep01";6
"379";4081,07769570741;0,00374165489407153;"Fold4.Rep01";6
"380";1303,93071952483;0,00603686676155553;"Fold5.Rep01";6
"381";1279,60170966139;0,00845334462647521;"Fold1.Rep02";6
"382";1132,25143678725;0,01776324183887;"Fold2.Rep02";6
"383";2868,26388082363;0,00315084734461094;"Fold3.Rep02";6
"384";1194,56420371022;0,0126891263651231;"Fold4.Rep02";6
"385";4043,34683790051;0,0039632709998493;"Fold5.Rep02";6
"386";2173,61853278438;0,00487385652721748;"Fold1.Rep03";6
"387";1150,65639630997;0,015074550752457;"Fold2.Rep03";6
"388";3075,9285930887;0,000173836492432404;"Fold3.Rep03";6
"389";1482,39443037373;0,00795489475522415;"Fold4.Rep03";6
"390";3348,66433693277;0,0104339424644893;"Fold5.Rep03";6
"391";4118,76123881354;0,00401846205904181;"Fold1.Rep04";6
