"RMSE";"Rsquared";"Resample";"n_vars"
0,397984953491633;0,0192431166676887;"Fold2.Rep1";11
0,393678546891555;0,0189027847316734;"Fold1.Rep2";11
0,393322306077379;0,0196733895521534;"Fold2.Rep2";11
0,394261153825304;0,0196823595393455;"Fold1.Rep1";12
0,392640730406485;0,0193888956836891;"Fold2.Rep1";12
0,390818973541489;0,0198639213926192;"Fold1.Rep2";12
0,395917962214131;0,0199225607619988;"Fold2.Rep2";12
0,392594647005636;0,0203554441607463;"Fold1.Rep1";13
0,394100301862266;0,0197597262314055;"Fold2.Rep1";13
0,394603064299147;0,0196938303816007;"Fold1.Rep2";13
0,392115392772485;0,0202591541598967;"Fold2.Rep2";13
0,394892619857453;0,0218155084168779;"Fold1.Rep1";14
0,391585315984871;0,0194986023517117;"Fold2.Rep1";14
0,394448941807974;0,0199298597995312;"Fold1.Rep2";14
0,39215430490198;0,0206031534191815;"Fold2.Rep2";14
0,392617470917085;0,0203408933857024;"Fold1.Rep1";15
0,393757122493053;0,0213736170541432;"Fold2.Rep1";15
0,391532752013139;0,021833674826668;"Fold1.Rep2";15
0,394870238279298;0,0197677336119031;"Fold2.Rep2";15
0,39057708225559;0,0206915569075017;"Fold1.Rep1";16
0,395707338361142;0,0213809123531169;"Fold2.Rep1";16
0,393695926340231;0,0202354211937145;"Fold1.Rep2";16
0,3926106921759;0,0218210568797626;"Fold2.Rep2";16
0,391141565924474;0,0191837737262343;"Fold1.Rep1";17
0,395316105241806;0,0223569025128708;"Fold2.Rep1";17
0,393398588948492;0,0202815408673631;"Fold1.Rep2";17
0,392873928349106;0,0219443146157295;"Fold2.Rep2";17
0,395268364176541;0,0218975189684653;"Fold1.Rep1";18
0,390992932438814;0,0204397192951242;"Fold2.Rep1";18
0,390621575335136;0,0220390234149102;"Fold1.Rep2";18
0,395686319380184;0,0200649466383196;"Fold2.Rep2";18
0,391262524042476;0,0206217904673736;"Fold1.Rep1";19
0,394942396256205;0,0219101767306654;"Fold2.Rep1";19
0,389759739827142;0,0217868405028228;"Fold1.Rep2";19
0,39641969500077;0,0207765302689315;"Fold2.Rep2";19
0,395673709306806;0,021046265133776;"Fold1.Rep1";20
0,390552590900646;0,021506612100824;"Fold2.Rep1";20
0,394532805734197;0,0219257162390732;"Fold1.Rep2";20
0,391639359548844;0,0207978989512554;"Fold2.Rep2";20
0,38878335116283;0,0196673251728594;"Fold1.Rep1";21
0,397629734186526;0,0222166199893405;"Fold2.Rep1";21
0,392138142749875;0,0220951076329927;"Fold1.Rep2";21
0,394027686988974;0,0206997637621418;"Fold2.Rep2";21
0,391806060904161;0,0211708435191809;"Fold1.Rep1";22
0,39441572159466;0,0212798143728541;"Fold2.Rep1";22
0,396091591079;0,0205105514780741;"Fold1.Rep2";22
0,390025611045263;0,0224595673247326;"Fold2.Rep2";22
0,39437469720024;0,0222846584292491;"Fold1.Rep1";23
0,391846881092713;0,0202674719390892;"Fold2.Rep1";23
0,392368319829336;0,0221789299117799;"Fold1.Rep2";23
0,39365620469328;0,0212439214775178;"Fold2.Rep2";23
0,394573277630651;0,0217087903954261;"Fold1.Rep1";24
0,391355450607978;0,0221478449041626;"Fold2.Rep1";24
0,393106143167147;0,0209248257375365;"Fold1.Rep2";24
0,392968150261669;0,0223051811092669;"Fold2.Rep2";24
0,392765181438775;0,0216625889236589;"Fold1.Rep1";25
0,393379592064763;0,0211785424317852;"Fold2.Rep1";25
0,390717955483944;0,0205447517684076;"Fold1.Rep2";25
0,395388035624443;0,0225830424049397;"Fold2.Rep2";25
0,391677709822521;0,0218646266843947;"Fold1.Rep1";26
0,394337504182184;0,0215896361637671;"Fold2.Rep1";26
0,391992415423074;0,022217218163125;"Fold1.Rep2";26
0,393972154202752;0,0215544126397276;"Fold2.Rep2";26
0,389391942878113;0,0223436648124917;"Fold1.Rep1";27
0,396578422388173;0,0212410373338197;"Fold2.Rep1";27
0,394206449590578;0,0217051692431387;"Fold1.Rep2";27
0,391942740747859;0,0211244738862381;"Fold2.Rep2";27
0,395857058420517;0,0225065986097815;"Fold1.Rep1";28
0,390164500551892;0,0210661094983278;"Fold2.Rep1";28
0,391809235441407;0,0208614133956275;"Fold1.Rep2";28
0,394275156697431;0,0223744641541449;"Fold2.Rep2";28
0,396271371725529;0,0218240423082118;"Fold1.Rep1";29
0,38982951956353;0,0212208066131703;"Fold2.Rep1";29
0,396551872012444;0,0220902739606666;"Fold1.Rep2";29
0,38941289288897;0,0216820422042293;"Fold2.Rep2";29
0,397003335536992;0,0218563508622067;"Fold1.Rep1";30
0,38896356145465;0,0220198580399094;"Fold2.Rep1";30
0,388937748015993;0,0226848299246573;"Fold1.Rep2";30
0,396898885973621;0,0217393116174967;"Fold2.Rep2";30
0,393153975046177;0,021866891878703;"Fold1.Rep1";31
0,392751882695106;0,022155288799877;"Fold2.Rep1";31
0,39127172269348;0,0223197009775726;"Fold1.Rep2";31
0,394738793928232;0,021166246038393;"Fold2.Rep2";31
0,391873018894245;0,0213578291143988;"Fold1.Rep1";32
0,394034904848518;0,0226753099807813;"Fold2.Rep1";32
0,394530205795852;0,0220013940376612;"Fold1.Rep2";32
0,391668867055631;0,0206723361698748;"Fold2.Rep2";32
0,391787198238344;0,0223177441220976;"Fold1.Rep1";33
0,394126429887078;0,0217071140936853;"Fold2.Rep1";33
0,391113112458608;0,0221558027247947;"Fold1.Rep2";33
0,394741939540119;0,0221666316180194;"Fold2.Rep2";33
0,389641199648171;0,0239038333741663;"Fold1.Rep1";34
0,39627425354876;0,0202117343860158;"Fold2.Rep1";34
0,392124143623423;0,0227245289063685;"Fold1.Rep2";34
0,393739868307959;0,021527112157172;"Fold2.Rep2";34
0,389214956638198;0,0212730086506509;"Fold1.Rep1";35
0,3966986187061;0,0228060645946438;"Fold2.Rep1";35
0,391116753546094;0,021584755060962;"Fold1.Rep2";35
0,394816200510757;0,0223378811008877;"Fold2.Rep2";35
0,390660745383184;0,0221214062716509;"Fold1.Rep1";36
0,39511970350981;0,0225094007456393;"Fold2.Rep1";36
0,394426174432485;0,0219979216527958;"Fold1.Rep2";36
0,391555641429089;0,0216923677137603;"Fold2.Rep2";36
0,393016557054693;0,0211675629072153;"Fold1.Rep1";37
0,392983457240684;0,0224475294553859;"Fold2.Rep1";37
0,397264888983333;0,0219710588843136;"Fold1.Rep2";37
0,38850627299552;0,022632401299473;"Fold2.Rep2";37
0,387182215732637;0,0227153407135429;"Fold1.Rep1";38
0,398723859656809;0,021244190719858;"Fold2.Rep1";38
0,395674921194153;0,0235152877661861;"Fold1.Rep2";38
0,390252905332568;0,0206786065403432;"Fold2.Rep2";38
0,396833575378666;0,0240011187056971;"Fold1.Rep1";39
0,389240015633698;0,0198799155246585;"Fold2.Rep1";39
0,391319299665461;0,0226888518416546;"Fold1.Rep2";39
0,394499529757587;0,0217866913165596;"Fold2.Rep2";39
0,39373370783322;0,0220133372188576;"Fold1.Rep1";40
0,392207155489013;0,02187504487462;"Fold2.Rep1";40
0,391961122376767;0,0225041217209609;"Fold1.Rep2";40
0,393848718424505;0,022080940633978;"Fold2.Rep2";40
0,394222883139919;0,0226853081660798;"Fold1.Rep1";41
0,391669146375142;0,0215232297277939;"Fold2.Rep1";41
0,389506711404584;0,0217518968768005;"Fold1.Rep2";41
0,396336282142884;0,0225618214130365;"Fold2.Rep2";41
0,391940522761881;0,0214389620730379;"Fold1.Rep1";42
0,393987148032373;0,0225734825780913;"Fold2.Rep1";42
0,391805539458563;0,0207868442918092;"Fold1.Rep2";42
0,394262804488501;0,0226005513787399;"Fold2.Rep2";42
0,394300900541565;0,0239448406255077;"Fold1.Rep1";43
0,391699017600772;0,0201353675087261;"Fold2.Rep1";43
0,394686882635098;0,0222652706294118;"Fold1.Rep2";43
0,391219909289762;0,0218709064425325;"Fold2.Rep2";43
0,394085367040077;0,0228774087997948;"Fold1.Rep1";44
0,391749346642801;0,0215616358911624;"Fold2.Rep1";44
0,392130254128721;0,0207174427337672;"Fold1.Rep2";44
0,393943428874499;0,0226680686079832;"Fold2.Rep2";44
0,391449440766261;0,0220979483803982;"Fold1.Rep1";45
0,394493622318746;0,0217897817879469;"Fold2.Rep1";45
0,391710564927576;0,0234548133298374;"Fold1.Rep2";45
0,394076766793501;0,0212430420648132;"Fold2.Rep2";45
0,394527651906064;0,0211695484859557;"Fold1.Rep1";46
0,391461653798775;0,0225034246039853;"Fold2.Rep1";46
0,392654069161159;0,0219047088367325;"Fold1.Rep2";46
0,393224083891478;0,0223127079636644;"Fold2.Rep2";46
0,393559649734783;0,0223681737591326;"Fold1.Rep1";47
0,392295006245826;0,0219660258800064;"Fold2.Rep1";47
0,393926503737204;0,0210355832564789;"Fold1.Rep2";47
0,392011819996722;0,0229635055947197;"Fold2.Rep2";47
0,395179527048928;0,0238272195967033;"Fold1.Rep1";48
0,390959129429294;0,0197298926377939;"Fold2.Rep1";48
0,393450185100842;0,0225945054499028;"Fold1.Rep2";48
0,392542305208265;0,0211697563731253;"Fold2.Rep2";48
0,393155316265351;0,0215457444516594;"Fold1.Rep1";49
0,392675623733836;0,0229122995608916;"Fold2.Rep1";49
0,394576792986003;0,0244527778101583;"Fold1.Rep2";49
0,39117813920701;0,0207955932593468;"Fold2.Rep2";49
0,391688327275177;0,0222654637718745;"Fold1.Rep1";50
0,394210571114264;0,021856947827017;"Fold2.Rep1";50
0,389809256900748;0,0205114148251708;"Fold1.Rep2";50
0,396101775705393;0,0239624503562725;"Fold2.Rep2";50
0,388402722118584;0,0233677700086152;"Fold1.Rep1";51
0,397308673733039;0,0215658334614355;"Fold2.Rep1";51
0,390425113420244;0,0227254983950211;"Fold1.Rep2";51
0,395232802131796;0,0225258242059009;"Fold2.Rep2";51
0,39433360997853;0,0228203735834428;"Fold1.Rep1";52
0,391430732857227;0,0220272295874076;"Fold2.Rep1";52
0,392813509196649;0,0222080203527271;"Fold1.Rep2";52
0,392938767560648;0,0227404665304144;"Fold2.Rep2";52
0,393935031688177;0,0225810287941468;"Fold1.Rep1";53
0,391876418485928;0,0220569556062806;"Fold2.Rep1";53
0,388292663174936;0,0238779020756259;"Fold1.Rep2";53
0,397627885920874;0,0201720508632855;"Fold2.Rep2";53
0,394587164305051;0,0223049284411127;"Fold1.Rep1";54
0,391235083173581;0,0221913246382167;"Fold2.Rep1";54
0,393409495981873;0,0212122538815832;"Fold1.Rep2";54
0,3923851735692;0,023532222121805;"Fold2.Rep2";54
0,38879709872505;0,0230840411081258;"Fold1.Rep1";55
0,397046372561187;0,0211965507692723;"Fold2.Rep1";55
0,392363659478079;0,0227061552622055;"Fold1.Rep2";55
0,393247516555421;0,0228111817437358;"Fold2.Rep2";55
0,390584413481401;0,0216949504489837;"Fold1.Rep1";56
0,395382335447615;0,0221315627704453;"Fold2.Rep1";56
0,39164315126308;0,0222877487749659;"Fold1.Rep2";56
0,394238217380377;0,0219488202582831;"Fold2.Rep2";56
0,396024727363182;0,022293984290826;"Fold1.Rep1";57
0,3895373788044;0,02347296467101;"Fold2.Rep1";57
0,396161502044755;0,022402573414715;"Fold1.Rep2";57
0,389535548625439;0,0226319074079468;"Fold2.Rep2";57
0,392152565630351;0,0229852980484156;"Fold1.Rep1";58
0,393746060683729;0,021273999296814;"Fold2.Rep1";58
0,390605729077349;0,0222401959470447;"Fold1.Rep2";58
0,395146378298479;0,0226164430177069;"Fold2.Rep2";58
0,390964670754896;0,0229038753111565;"Fold1.Rep1";59
0,39462315813842;0,022815162327973;"Fold2.Rep1";59
0,394209871048293;0,0226792081229955;"Fold1.Rep2";59
0,391532615011495;0,0222551983456031;"Fold2.Rep2";59
0,390794433978395;0,0234539283467339;"Fold1.Rep1";60
0,394936478246517;0,0215371984867958;"Fold2.Rep1";60
0,390878573465483;0,0230640490135583;"Fold1.Rep2";60
0,39480912436862;0,0221868297602783;"Fold2.Rep2";60
0,394629452506665;0,0227361694638272;"Fold1.Rep1";61
0,391248070452746;0,0215741721845819;"Fold2.Rep1";61
0,388954548204;0,0225706783988005;"Fold1.Rep2";61
0,396894415712532;0,021691279002889;"Fold2.Rep2";61
0,396714681183678;0,0215356391847107;"Fold1.Rep1";62
0,389107592671379;0,0230722691059403;"Fold2.Rep1";62
0,390756785325211;0,0236751844637129;"Fold1.Rep2";62
0,3951729312299;0,0205706125112651;"Fold2.Rep2";62
0,392817648956256;0,0219815618896508;"Fold1.Rep1";63
0,392863895456821;0,0233203224332995;"Fold2.Rep1";63
0,392887844859472;0,0245241000148904;"Fold1.Rep2";63
0,392901781645624;0,0205320235798976;"Fold2.Rep2";63
0,393189727332773;0,0211158332040532;"Fold1.Rep1";64
0,392666164768888;0,0233718911184167;"Fold2.Rep1";64
0,391869396397617;0,0225689184104516;"Fold1.Rep2";64
0,393951060863037;0,0219874864914902;"Fold2.Rep2";64
0,391687758749133;0,0213902633708435;"Fold1.Rep1";65
0,394229381781542;0,0227710713460105;"Fold2.Rep1";65
0,396842484760336;0,0237162150569644;"Fold1.Rep2";65
0,388955611107817;0,0214524599974822;"Fold2.Rep2";65
0,392665664094021;0,0219267974899891;"Fold1.Rep1";66
0,393204804611131;0,0224146379186471;"Fold2.Rep1";66
0,395052895442348;0,0215666743619723;"Fold1.Rep2";66
0,390805698669548;0,0228003263582907;"Fold2.Rep2";66
0,393327089969708;0,0221213806374447;"Fold1.Rep1";67
0,392430310687162;0,0227518677749903;"Fold2.Rep1";67
0,394187757143636;0,0236531048207631;"Fold1.Rep2";67
0,391902955590427;0,0200673595404463;"Fold2.Rep2";67
0,391905972988065;0,0232944285073699;"Fold1.Rep1";68
0,393775612132351;0,0219590634663974;"Fold2.Rep1";68
0,392556852525711;0,0217927176664286;"Fold1.Rep2";68
0,393311607033001;0,0225902815240588;"Fold2.Rep2";68
0,394914252244005;0,0228402314926634;"Fold1.Rep1";69
0,390741550649563;0,0224991643609998;"Fold2.Rep1";69
0,390784193601678;0,0217793131736451;"Fold1.Rep2";69
0,395088065421704;0,0225834965575869;"Fold2.Rep2";69
0,391534425835793;0,0217054100441097;"Fold1.Rep1";70
0,394313631164143;0,0228576253320887;"Fold2.Rep1";70
0,395363662132943;0,0216381604245054;"Fold1.Rep2";70
0,390286695779107;0,0237131353556459;"Fold2.Rep2";70
0,389256789408591;0,0221331979295162;"Fold1.Rep1";71
0,396305832897641;0,0236443275941143;"Fold2.Rep1";71
0,392567252879445;0,023505286686361;"Fold1.Rep2";71
0,393562434974406;0,0199733648683501;"Fold2.Rep2";71
0,394734000247194;0,0229884909771768;"Fold1.Rep1";72
0,390844091935631;0,0227216370151012;"Fold2.Rep1";72
0,389370246193451;0,0243039073675135;"Fold1.Rep2";72
0,396148331523611;0,0216971157352383;"Fold2.Rep2";72
0,395640541742968;0,0233333373664251;"Fold1.Rep1";73
0,389914347131964;0,022448964708759;"Fold2.Rep1";73
0,392112488950228;0,0234982987519338;"Fold1.Rep2";73
0,393373392834296;0,022665868005571;"Fold2.Rep2";73
0,397911945356252;0,019273082347691;"Fold1.Rep1";74
0,38826061391961;0,0239560265415008;"Fold2.Rep1";74
0,390307982406099;0,021156285795;"Fold1.Rep2";74
0,395477015692493;0,0237184710754633;"Fold2.Rep2";74
0,390823793702709;0,0223821319614869;"Fold1.Rep1";75
0,395372372076842;0,0205206599379886;"Fold2.Rep1";75
0,397034750938802;0,022808240951939;"Fold1.Rep2";75
0,388777699940078;0,0218237485862069;"Fold2.Rep2";75
0,387423332717997;0,0220260744345855;"Fold1.Rep1";76
0,398327337744409;0,022894297473179;"Fold2.Rep1";76
0,393033040337501;0,0226506199036506;"Fold1.Rep2";76
0,39270895934642;0,0223133774723918;"Fold2.Rep2";76
0,39193975719106;0,021634074632951;"Fold1.Rep1";77
0,393825896638465;0,0233241580906132;"Fold2.Rep1";77
0,393592292676112;0,0233290827889913;"Fold1.Rep2";77
0,392164455897008;0,0216616464294631;"Fold2.Rep2";77
0,393211854894666;0,0214352679153386;"Fold1.Rep1";78
0,39256202652062;0,0234691113282425;"Fold2.Rep1";78
0,391245177661001;0,0228393006534515;"Fold1.Rep2";78
0,394823538314658;0,0207193879103767;"Fold2.Rep2";78
0,391843975887099;0,0219547010137328;"Fold1.Rep1";79
0,394158536807459;0,0218573397195611;"Fold2.Rep1";79
0,393209548166417;0,0224715783488646;"Fold1.Rep2";79
0,392696797638011;0,0217743955593056;"Fold2.Rep2";79
0,391127968884119;0,0224277516396375;"Fold1.Rep1";80
0,394734588363377;0,0220011737851237;"Fold2.Rep1";80
0,391410815928372;0,0226670666411633;"Fold1.Rep2";80
0,39443976735154;0,0218889442156752;"Fold2.Rep2";80
0,394580819637189;0,0217539587793038;"Fold1.Rep1";81
0,391145364168451;0,0233060156766859;"Fold2.Rep1";81
0,393525583789008;0,0224370740158479;"Fold1.Rep2";81
0,392076615418084;0,0231792090105584;"Fold2.Rep2";81
0,394060291381803;0,0222971088512971;"Fold1.Rep1";82
0,391826584242775;0,02201146284934;"Fold2.Rep1";82
0,391083376468264;0,0223299188773743;"Fold1.Rep2";82
0,394930797999989;0,0213943834354894;"Fold2.Rep2";82
0,396530040406711;0,0231418725798423;"Fold1.Rep1";83
0,389093330446681;0,0224878202558694;"Fold2.Rep1";83
0,392607866988831;0,0223002238751135;"Fold1.Rep2";83
0,393313729284781;0,0218408538422518;"Fold2.Rep2";83
0,390486763522806;0,0224197325853739;"Fold1.Rep1";84
0,395155336397231;0,0229698905264421;"Fold2.Rep1";84
0,393209403841246;0,0223277604928701;"Fold1.Rep2";84
0,392527496866738;0,022662521627927;"Fold2.Rep2";84
0,394443645393521;0,0213886392130544;"Fold1.Rep1";85
0,391346842110257;0,0234043611652788;"Fold2.Rep1";85
0,396694930990628;0,0213041144153431;"Fold1.Rep2";85
0,389081252965395;0,0233894858717708;"Fold2.Rep2";85
0,392915346524004;0,0232131650319065;"Fold1.Rep1";86
0,392820055927767;0,0218452941942827;"Fold2.Rep1";86
0,394413088817722;0,0211035679542496;"Fold1.Rep2";86
0,391794099279473;0,0217572570808931;"Fold2.Rep2";86
0,389088342083404;0,0229108360425451;"Fold1.Rep1";87
0,396920100783447;0,0207986240052968;"Fold2.Rep1";87
0,389791333843133;0,0218846007814333;"Fold1.Rep2";87
0,395962668916749;0,0231804160385772;"Fold2.Rep2";87
0,390475822255354;0,022131103037997;"Fold1.Rep1";88
0,395238686186642;0,0229506330179914;"Fold2.Rep1";88
0,391360295733371;0,0216095023982584;"Fold1.Rep2";88
0,39454960328831;0,0226019226711086;"Fold2.Rep2";88
0,393922443044296;0,0220258303388883;"Fold1.Rep1";89
0,392230468238305;0,0211277311707588;"Fold2.Rep1";89
0,393463809345232;0,0226425798942694;"Fold1.Rep2";89
0,392410559387112;0,0217682236654682;"Fold2.Rep2";89
0,391938991356695;0,0218508949332614;"Fold1.Rep1";90
0,393958768164938;0,0223954898904441;"Fold2.Rep1";90
0,39188756937661;0,0241511507786207;"Fold1.Rep2";90
0,394020045678816;0,0203728483304863;"Fold2.Rep2";90
0,393569327276953;0,0229625787168703;"Fold1.Rep1";91
0,392225442760339;0,0217937502654143;"Fold2.Rep1";91
0,391670179205453;0,0221291090931967;"Fold1.Rep2";91
0,394284395529646;0,0218472621548552;"Fold2.Rep2";91
0,391363116014487;0,0216816513234734;"Fold1.Rep1";92
0,394631091708284;0,0221188157820154;"Fold2.Rep1";92
0,392196456729023;0,0209475199854252;"Fold1.Rep2";92
0,39384791197987;0,0227107128785256;"Fold2.Rep2";92
0,390590257598415;0,0223428089024525;"Fold1.Rep1";93
0,395174635903044;0,0225836022686665;"Fold2.Rep1";93
0,396904328220016;0,0211180942087498;"Fold1.Rep2";93
0,388986980495462;0,0230954496891839;"Fold2.Rep2";93
0,397328133687378;0,0230040557128204;"Fold1.Rep1";94
0,388565811129912;0,0211846797535764;"Fold2.Rep1";94
0,390236944820775;0,0210378480167328;"Fold1.Rep2";94
0,395690613045958;0,023167526442746;"Fold2.Rep2";94
0,39412576784515;0,0216374478944966;"Fold1.Rep1";95
0,391638027926379;0,0234341445698912;"Fold2.Rep1";95
0,394102902996057;0,0214721327754939;"Fold1.Rep2";95
0,392024348503769;0,0217473055223904;"Fold2.Rep2";95
